Student_ID,Age,Gender,Marital_Status,Course_Chosen,Application_Mode,Residence_Location,Parental_Education,Parental_Income_Level,Employment_Status,Semester_Enrolled_Units,Semester_Credited_Units,Semester_Evaluated_Units,Semester_Approved_Units,Semester_Average_Grade,Retention,Unemployment_Rate,Inflation_Rate,Regional_GDP,Year,GPA,Attendance,Assignment_Score,Course_Failures,LMS_Activity,Credit_Load
STUD_1161,31,Male,Single,Journalism,Online,Rural,High School,40512,Employed,5,2,3,2,2.84,0,4.8,2.8,20334,2023,2.91,75,66.2,5,726,13
STUD_1162,19,Male,Married,Journalism,In-person,Urban,PhD,70437,Employed,4,4,2,4,2.32,0,5.2,2.4,32040,2023,3.82,85,88.5,3,345,21
STUD_1163,30,Male,Single,Management,Online,Suburban,Bachelor,49257,Employed,4,2,4,2,1.54,1,4.4,3.2,21013,2023,3.21,77,88.3,1,492,24
STUD_1164,31,Female,Widowed,Engineering,In-person,Rural,High School,131961,Unemployed,4,3,2,0,3.89,0,4.5,3.3,25718,2022,1.66,75,51.0,0,778,14
STUD_1165,20,Other,Married,Agronomy,Online,Urban,PhD,88504,Part-time,3,3,3,2,2.8,0,5.2,2.0,23201,2023,1.67,73,69.9,1,789,15
STUD_1166,30,Male,Married,Engineering,In-person,Urban,PhD,114115,Unemployed,7,7,5,4,1.8,0,5.6,2.2,21151,2023,2.36,68,85.5,5,391,19
STUD_1167,29,Male,Widowed,Management,Online,Suburban,Bachelor,60701,Part-time,4,3,2,3,3.41,1,4.5,3.4,31921,2023,3.65,54,69.7,1,768,22
STUD_1168,18,Other,Single,Agronomy,In-person,Rural,Bachelor,20016,Part-time,7,5,7,2,2.25,0,5.5,3.9,27795,2022,1.04,86,47.1,3,343,20
STUD_1169,26,Other,Married,Journalism,Online,Urban,High School,26280,Employed,7,5,3,4,1.1,1,4.9,3.0,37225,2021,1.87,92,44.6,5,255,19
STUD_1170,18,Other,Married,Management,In-person,Suburban,PhD,20640,Employed,7,7,7,3,3.69,0,4.8,2.4,22082,2023,3.19,60,84.3,4,661,22
STUD_1171,25,Female,Widowed,Engineering,Online,Rural,Bachelor,107762,Unemployed,7,7,4,6,2.12,1,5.7,3.1,34498,2023,2.09,73,49.3,1,830,23
STUD_1172,22,Female,Single,Engineering,In-person,Rural,Bachelor,107298,Employed,2,2,2,2,3.04,1,4.8,2.9,34767,2021,4.87,84,67.5,2,870,17
STUD_1173,29,Male,Widowed,Engineering,In-person,Urban,PhD,64679,Part-time,7,4,2,2,1.18,1,4.3,2.1,37140,2022,2.45,97,77.2,3,549,16
STUD_1174,30,Male,Single,Management,Online,Urban,Master,104666,Unemployed,7,6,5,4,3.68,1,5.8,2.5,20542,2022,1.3,78,61.8,4,439,20
STUD_1175,20,Other,Married,Journalism,Online,Rural,High School,133132,Unemployed,7,5,2,5,1.35,0,4.1,3.5,36014,2023,1.7,79,99.9,3,661,17
STUD_1176,27,Other,Married,Journalism,In-person,Suburban,Bachelor,34598,Unemployed,5,3,5,3,1.59,1,4.6,2.1,33274,2022,4.84,64,83.1,2,651,16
STUD_1177,28,Other,Widowed,Engineering,Online,Rural,Master,147601,Part-time,6,4,5,2,1.64,0,5.4,3.6,32815,2022,2.78,71,62.5,5,1,22
STUD_1178,19,Female,Single,Agronomy,Online,Suburban,Bachelor,108198,Unemployed,7,2,4,1,2.26,1,4.8,3.9,21502,2022,4.97,67,75.0,2,430,19
STUD_1179,32,Female,Single,Management,In-person,Rural,Bachelor,83736,Unemployed,5,4,4,0,3.99,0,5.2,3.3,39293,2021,3.3,51,58.2,0,475,15
STUD_1180,26,Female,Single,Management,In-person,Suburban,Master,149983,Employed,2,2,2,2,2.08,1,5.9,3.5,34416,2022,1.75,53,61.0,4,890,13
STUD_1181,28,Male,Single,Agronomy,Online,Suburban,Master,124808,Employed,6,6,5,0,1.47,0,4.8,2.4,28954,2022,3.66,56,59.7,2,610,23
STUD_1182,18,Other,Single,Engineering,In-person,Urban,Master,84484,Employed,3,3,2,3,1.78,1,5.8,2.1,38049,2023,1.32,61,45.1,0,563,15
STUD_1183,24,Other,Married,Journalism,Online,Rural,Master,112186,Part-time,2,2,2,0,3.99,1,5.1,2.3,25577,2023,1.88,55,86.8,5,771,15
STUD_1184,28,Female,Married,Management,Online,Suburban,High School,117821,Employed,7,5,3,3,2.4,0,4.0,3.6,26858,2021,2.05,62,79.5,1,524,20
STUD_1185,24,Male,Married,Engineering,Online,Urban,PhD,145236,Part-time,2,2,2,1,3.54,0,4.5,3.3,27032,2023,4.68,88,100.0,1,924,17
STUD_1186,29,Female,Single,Engineering,In-person,Urban,PhD,42672,Part-time,5,2,5,1,1.47,1,5.4,2.0,30179,2021,4.56,51,89.7,1,236,14
STUD_1187,24,Male,Single,Agronomy,In-person,Rural,Bachelor,60223,Unemployed,7,2,4,2,2.42,1,5.7,3.8,21368,2023,3.1,61,71.9,1,950,20
STUD_1188,30,Male,Widowed,Engineering,Online,Urban,High School,116347,Employed,3,2,3,2,1.28,1,5.7,3.8,21711,2023,3.88,89,98.2,1,975,17
STUD_1189,23,Male,Widowed,Journalism,Online,Suburban,Master,68625,Unemployed,6,3,6,2,1.98,1,5.8,3.8,32295,2021,3.31,86,82.2,0,381,21
STUD_1190,19,Male,Married,Engineering,Online,Rural,PhD,119998,Unemployed,5,2,2,2,1.17,0,4.6,3.1,20625,2021,2.97,79,77.9,0,236,17
STUD_1191,29,Other,Widowed,Management,Online,Suburban,High School,107499,Employed,5,4,4,0,2.99,0,4.0,2.7,26809,2023,2.39,94,55.6,5,384,20
STUD_1192,25,Other,Widowed,Journalism,In-person,Rural,PhD,32500,Employed,3,3,3,2,3.35,1,4.5,3.4,35264,2021,3.36,66,75.3,3,955,23
STUD_1193,26,Other,Single,Journalism,In-person,Urban,Master,107369,Part-time,4,3,2,1,2.15,1,4.3,3.2,32412,2021,2.2,99,72.8,4,242,14
STUD_1194,22,Female,Widowed,Agronomy,Online,Rural,PhD,30897,Part-time,4,2,2,1,2.61,0,4.9,2.9,30958,2021,1.55,78,99.0,1,155,17
STUD_1195,19,Female,Widowed,Journalism,Online,Suburban,PhD,149966,Employed,3,2,2,1,1.48,1,5.1,4.0,32054,2022,1.34,91,56.4,0,134,22
STUD_1196,34,Male,Single,Engineering,In-person,Urban,High School,82453,Employed,2,2,2,0,3.86,1,5.6,2.9,28703,2023,4.62,85,90.0,2,946,12
STUD_1197,34,Other,Widowed,Agronomy,Online,Rural,PhD,84927,Unemployed,4,3,4,3,3.96,1,5.9,3.7,23036,2021,2.01,90,96.4,1,93,17
STUD_1198,19,Other,Married,Management,Online,Rural,Master,101146,Employed,7,3,2,0,3.68,1,5.6,3.7,30707,2023,2.25,72,89.6,1,162,14
STUD_1199,33,Other,Married,Agronomy,Online,Suburban,Master,55406,Unemployed,7,4,7,1,1.3,1,4.9,2.4,22122,2023,4.62,72,85.2,3,772,21
STUD_1200,25,Other,Widowed,Management,In-person,Urban,Master,131116,Part-time,7,3,6,3,1.9,0,4.5,3.3,39518,2022,4.35,85,68.6,1,267,15
STUD_1201,21,Other,Married,Engineering,In-person,Suburban,Master,56907,Part-time,6,4,6,3,3.45,1,5.8,3.0,32814,2022,1.57,70,90.6,2,386,12
STUD_1202,19,Female,Married,Management,In-person,Rural,PhD,56979,Part-time,6,6,5,1,2.07,0,5.1,3.6,22743,2023,1.08,58,62.2,3,938,21
STUD_1203,27,Male,Married,Engineering,In-person,Suburban,Master,39653,Part-time,2,2,2,0,1.34,0,5.4,2.5,24955,2022,3.15,57,96.8,0,53,15
STUD_1204,23,Male,Married,Engineering,Online,Rural,Master,56027,Part-time,6,6,3,4,1.55,1,5.2,2.2,25855,2022,1.92,67,59.0,4,779,20
STUD_1205,19,Female,Single,Management,Online,Rural,High School,137785,Part-time,5,3,4,2,2.03,1,4.3,3.3,33452,2022,2.82,93,47.3,5,421,23
STUD_1206,23,Male,Widowed,Journalism,Online,Suburban,High School,41408,Part-time,2,2,2,1,3.09,0,5.2,3.6,38215,2021,2.99,56,79.3,2,15,17
STUD_1207,28,Male,Married,Engineering,Online,Suburban,Master,25322,Part-time,2,2,2,0,2.43,0,4.7,2.1,38035,2023,3.73,81,41.6,3,549,13
STUD_1208,33,Female,Widowed,Management,Online,Suburban,High School,120682,Unemployed,3,3,3,1,3.75,1,6.0,2.2,24309,2021,1.06,88,85.5,4,376,17
STUD_1209,24,Male,Widowed,Journalism,In-person,Urban,PhD,124958,Unemployed,5,5,3,4,1.94,1,4.6,3.2,32029,2022,1.74,66,63.2,5,84,23
STUD_1210,29,Male,Single,Journalism,In-person,Suburban,Master,112196,Unemployed,5,5,5,2,2.01,1,5.6,2.6,27606,2022,2.13,84,46.7,5,147,24
STUD_1211,26,Other,Widowed,Management,Online,Urban,Bachelor,24659,Part-time,2,2,2,0,2.15,1,5.7,2.5,23334,2022,2.29,86,40.9,5,102,24
STUD_1212,26,Male,Married,Journalism,Online,Urban,PhD,105573,Part-time,5,2,5,1,2.17,0,5.0,3.4,36426,2021,4.47,80,51.6,0,311,18
STUD_1213,18,Female,Single,Agronomy,In-person,Suburban,High School,84655,Unemployed,6,2,2,1,1.88,0,4.4,3.2,30840,2022,2.07,89,54.9,4,428,24
STUD_1214,27,Male,Widowed,Management,Online,Rural,High School,105879,Part-time,2,2,2,0,2.68,1,4.0,3.4,23512,2022,2.28,51,87.7,1,776,13
STUD_1215,24,Female,Married,Agronomy,In-person,Urban,Bachelor,49721,Employed,6,3,6,2,1.26,1,4.9,2.8,26959,2021,4.47,53,49.0,4,883,12
STUD_1216,18,Other,Widowed,Agronomy,Online,Rural,High School,34550,Unemployed,4,4,4,1,4.0,1,5.9,2.7,27053,2022,3.96,80,86.7,3,346,19
STUD_1217,30,Male,Widowed,Journalism,In-person,Urban,Bachelor,60741,Part-time,7,6,5,3,1.81,1,5.2,3.4,23582,2022,3.29,90,98.0,3,781,19
STUD_1218,25,Male,Single,Journalism,In-person,Suburban,PhD,33615,Unemployed,6,5,3,2,1.98,1,5.6,2.0,32235,2023,1.9,91,60.8,4,130,24
STUD_1219,32,Other,Widowed,Engineering,Online,Rural,PhD,142707,Employed,3,3,2,2,3.57,1,4.0,2.4,23541,2021,4.67,86,82.5,1,10,14
STUD_1220,34,Other,Widowed,Journalism,Online,Suburban,PhD,54629,Part-time,7,2,7,2,3.41,1,4.1,2.3,39287,2021,3.77,95,89.8,5,570,24
STUD_1221,27,Other,Single,Journalism,In-person,Suburban,High School,141420,Unemployed,7,2,5,2,2.32,1,4.0,3.2,23209,2021,1.85,63,80.4,3,157,17
STUD_1222,26,Male,Widowed,Management,Online,Rural,High School,138215,Part-time,4,2,4,1,3.47,1,5.5,3.4,31271,2021,2.75,88,65.5,3,723,21
STUD_1223,23,Male,Widowed,Journalism,Online,Suburban,Master,27598,Part-time,4,2,4,2,1.66,1,5.8,2.6,33835,2023,2.76,85,60.8,1,640,18
STUD_1224,32,Other,Single,Journalism,In-person,Rural,PhD,120429,Employed,7,3,6,2,2.44,1,4.8,2.4,35076,2022,4.83,53,69.4,5,699,13
STUD_1225,32,Female,Single,Journalism,Online,Rural,PhD,131072,Unemployed,5,4,2,2,3.58,0,5.8,4.0,26473,2023,1.38,51,45.6,3,537,19
STUD_1226,20,Female,Single,Engineering,Online,Rural,Master,92473,Part-time,5,4,5,3,1.45,1,4.4,2.8,22078,2022,4.79,85,77.0,1,758,23
STUD_1227,32,Female,Widowed,Agronomy,Online,Rural,High School,120085,Unemployed,4,4,3,2,2.65,0,4.3,2.9,29374,2022,3.34,64,70.6,3,864,15
STUD_1228,31,Female,Single,Journalism,In-person,Suburban,Bachelor,93343,Unemployed,2,2,2,0,3.52,1,6.0,3.1,34250,2021,3.98,87,78.6,5,523,15
STUD_1229,32,Female,Widowed,Agronomy,In-person,Urban,High School,88478,Employed,7,2,7,2,1.1,0,5.7,3.4,22539,2021,1.78,93,80.6,4,473,19
STUD_1230,19,Other,Single,Journalism,Online,Suburban,Bachelor,83289,Unemployed,3,3,3,1,2.1,1,4.8,2.7,33235,2023,3.5,64,54.3,1,669,24
STUD_1231,23,Other,Married,Journalism,In-person,Rural,PhD,100977,Employed,6,3,4,0,3.52,1,4.7,2.9,27660,2022,4.64,87,69.6,0,584,23
STUD_1232,24,Male,Widowed,Engineering,In-person,Rural,Bachelor,142338,Part-time,5,4,2,0,1.4,0,4.2,2.9,27333,2022,3.87,96,53.6,0,136,15
STUD_1233,24,Female,Single,Management,Online,Rural,PhD,91397,Unemployed,5,3,5,3,3.5,0,4.9,2.6,26421,2023,1.99,88,85.9,2,58,23
STUD_1234,28,Female,Single,Management,Online,Rural,PhD,128378,Unemployed,4,2,3,0,3.64,0,5.7,2.8,37335,2023,2.25,79,64.6,3,670,24
STUD_1235,32,Other,Widowed,Management,In-person,Urban,High School,58371,Part-time,5,4,2,2,1.3,1,4.5,3.3,37606,2023,3.34,61,52.2,0,649,18
STUD_1236,24,Male,Married,Management,Online,Suburban,PhD,75727,Employed,3,3,3,1,3.05,1,5.6,2.1,39996,2023,2.86,81,94.2,3,608,16
STUD_1237,23,Male,Married,Agronomy,Online,Urban,Master,122594,Unemployed,7,7,3,5,3.11,0,5.3,2.9,37799,2022,3.01,100,43.8,1,843,23
STUD_1238,32,Other,Married,Management,Online,Rural,High School,61966,Part-time,3,2,3,2,1.18,1,5.5,2.5,22824,2022,4.62,94,80.0,0,235,21
STUD_1239,26,Female,Widowed,Journalism,Online,Suburban,Master,72284,Unemployed,4,2,2,0,3.57,1,4.3,2.1,37170,2021,4.86,65,56.0,0,135,18
STUD_1240,31,Other,Married,Engineering,In-person,Urban,Bachelor,110064,Employed,5,4,3,0,3.32,1,6.0,2.9,24525,2023,4.79,88,57.7,0,652,24
STUD_1241,22,Other,Single,Engineering,In-person,Suburban,PhD,137998,Employed,5,3,2,3,1.19,1,4.6,2.7,26108,2021,1.77,50,48.9,3,631,19
STUD_1242,19,Other,Married,Management,In-person,Urban,High School,137143,Employed,4,4,3,2,2.82,0,5.6,2.6,26869,2023,2.06,66,99.9,4,191,20
STUD_1243,28,Female,Married,Management,Online,Urban,Master,105261,Unemployed,3,2,3,0,2.63,0,5.3,3.9,36360,2023,2.88,62,45.1,0,264,21
STUD_1244,26,Other,Single,Management,In-person,Rural,PhD,65416,Part-time,6,6,6,6,1.33,0,5.5,3.6,24947,2023,3.35,86,49.7,2,518,20
STUD_1245,26,Female,Widowed,Management,In-person,Rural,High School,92473,Part-time,2,2,2,0,2.01,1,5.1,3.0,23334,2022,3.88,73,58.1,2,93,21
STUD_1246,31,Male,Single,Agronomy,In-person,Urban,Master,80882,Part-time,5,3,5,0,2.29,1,5.5,3.5,39305,2021,4.79,75,96.5,4,68,13
STUD_1247,23,Female,Widowed,Management,Online,Urban,Master,95129,Unemployed,3,2,3,0,3.99,1,4.2,3.2,36964,2022,4.43,95,69.4,1,425,20
STUD_1248,28,Other,Married,Journalism,In-person,Suburban,High School,97256,Employed,6,6,2,0,3.43,1,4.7,3.4,37854,2022,4.2,69,73.8,3,769,19
STUD_1249,30,Male,Single,Engineering,Online,Suburban,PhD,131026,Unemployed,5,4,3,1,3.19,0,5.7,2.4,21709,2023,1.99,73,56.1,2,163,19
STUD_1250,18,Female,Married,Management,In-person,Suburban,High School,52985,Employed,7,7,5,6,3.37,1,4.6,3.7,30791,2023,1.99,51,74.4,3,972,12
STUD_1251,19,Male,Married,Management,In-person,Urban,Master,20879,Unemployed,7,5,6,0,2.32,0,5.0,3.0,31508,2022,1.41,50,99.9,4,767,20
STUD_1252,23,Other,Single,Engineering,In-person,Suburban,Bachelor,141732,Part-time,4,4,3,4,1.16,0,4.6,2.6,39836,2022,2.53,89,95.3,4,932,16
STUD_1253,31,Female,Widowed,Engineering,Online,Rural,High School,131006,Part-time,4,3,3,2,1.39,1,5.6,2.7,20332,2023,3.54,73,41.1,1,529,15
STUD_1254,32,Male,Married,Engineering,Online,Urban,Bachelor,36964,Employed,5,2,4,2,3.85,0,4.1,2.6,29959,2022,1.28,51,58.1,2,761,19
STUD_1255,32,Other,Single,Engineering,Online,Urban,Bachelor,38621,Employed,7,7,5,5,3.91,0,4.6,2.8,27998,2022,4.82,76,75.3,1,560,15
STUD_1256,21,Female,Married,Agronomy,Online,Suburban,High School,114539,Part-time,3,2,3,0,3.02,1,4.2,2.5,24105,2021,4.07,73,58.5,4,806,24
STUD_1257,23,Other,Widowed,Journalism,Online,Urban,Master,79547,Part-time,5,2,3,0,1.77,1,5.9,3.8,38922,2021,2.89,73,63.9,3,918,15
STUD_1258,30,Other,Widowed,Engineering,Online,Urban,PhD,75651,Unemployed,5,3,3,3,1.2,1,5.0,3.7,21521,2021,4.66,95,43.1,3,85,21
STUD_1259,29,Female,Widowed,Management,Online,Suburban,Master,35831,Unemployed,6,5,6,2,3.44,1,5.6,2.9,32784,2021,2.21,83,55.4,3,11,20
STUD_1260,34,Male,Single,Management,In-person,Suburban,Master,88809,Part-time,5,2,4,0,3.37,1,4.5,2.0,30406,2021,2.99,71,59.0,3,89,22
STUD_1261,20,Male,Single,Engineering,In-person,Urban,High School,116008,Part-time,3,2,3,0,3.61,1,4.1,2.8,23817,2021,1.92,53,89.9,4,726,19
STUD_1262,26,Female,Single,Agronomy,Online,Urban,PhD,144112,Unemployed,5,4,4,0,3.65,1,5.2,3.6,34546,2021,3.0,55,44.3,5,519,15
STUD_1263,27,Other,Married,Management,In-person,Suburban,Bachelor,62687,Unemployed,2,2,2,1,1.05,1,4.7,3.4,28969,2022,1.01,82,81.1,1,702,14
STUD_1264,20,Female,Widowed,Agronomy,In-person,Urban,Master,106518,Employed,4,4,2,0,1.87,1,4.9,3.8,38531,2023,4.24,57,86.8,5,596,17
STUD_1265,31,Other,Single,Management,In-person,Rural,Master,113891,Part-time,2,2,2,1,2.62,1,5.4,2.8,26491,2023,4.8,63,57.6,1,805,19
STUD_1266,29,Female,Single,Agronomy,In-person,Suburban,Master,53553,Employed,5,2,5,2,3.41,1,5.7,2.7,26789,2023,1.85,59,89.2,3,68,21
STUD_1267,31,Male,Married,Agronomy,Online,Rural,PhD,34088,Employed,7,3,5,0,1.05,1,4.8,3.3,21861,2021,2.69,59,74.1,4,761,19
STUD_1268,18,Female,Married,Management,In-person,Rural,High School,61577,Employed,3,2,3,2,3.71,0,5.8,3.6,38869,2021,4.12,53,92.3,2,953,12
STUD_1269,24,Other,Single,Agronomy,Online,Suburban,Master,48813,Unemployed,6,6,6,0,3.44,0,4.7,3.8,20297,2022,3.38,83,67.8,3,299,18
STUD_1270,34,Female,Widowed,Management,In-person,Rural,PhD,27047,Part-time,7,5,4,3,3.54,1,5.6,2.7,31393,2021,1.6,74,97.7,0,251,19
STUD_1271,24,Other,Married,Agronomy,Online,Rural,High School,66431,Employed,5,2,5,1,1.52,1,5.9,2.9,28783,2022,2.22,91,75.5,4,494,16
STUD_1272,22,Female,Single,Agronomy,Online,Rural,High School,66218,Unemployed,4,2,3,0,3.69,1,6.0,2.5,29477,2023,3.05,59,70.9,0,347,20
STUD_1273,22,Other,Single,Management,In-person,Urban,Master,21361,Part-time,2,2,2,0,1.45,1,4.7,2.7,25944,2021,4.72,89,76.8,2,591,17
STUD_1274,19,Male,Married,Engineering,Online,Rural,High School,126782,Unemployed,4,2,3,1,1.44,1,4.4,3.3,25039,2023,1.62,59,86.4,3,1000,21
STUD_1275,22,Female,Married,Engineering,Online,Suburban,High School,111272,Employed,2,2,2,1,3.89,0,4.2,3.4,25422,2022,3.47,94,63.1,4,499,12
STUD_1276,25,Female,Single,Agronomy,In-person,Suburban,Bachelor,47179,Unemployed,3,2,2,0,3.14,0,4.5,2.5,26753,2021,3.3,58,97.4,4,929,20
STUD_1277,26,Female,Single,Journalism,Online,Suburban,Master,129045,Employed,7,7,5,4,3.3,1,4.1,2.4,25261,2021,1.5,97,99.1,0,463,19
STUD_1278,26,Female,Widowed,Engineering,Online,Suburban,Master,44793,Employed,2,2,2,1,1.66,1,5.4,3.6,29853,2022,1.85,59,44.4,0,893,15
STUD_1279,22,Other,Single,Agronomy,In-person,Rural,PhD,38843,Employed,5,3,5,0,3.01,1,5.9,2.9,32383,2022,4.71,61,45.1,3,310,14
STUD_1280,23,Other,Married,Management,Online,Rural,Master,133052,Employed,6,3,2,1,3.59,0,4.0,2.7,27714,2022,1.48,91,96.7,1,106,16
STUD_1281,23,Male,Married,Journalism,In-person,Suburban,Master,28584,Part-time,3,2,2,0,2.48,0,5.4,2.9,32951,2023,3.68,85,84.5,4,91,13
STUD_1282,28,Other,Married,Agronomy,Online,Urban,High School,39003,Employed,6,2,6,2,2.45,1,4.5,3.4,39646,2023,1.49,53,41.1,0,656,15
STUD_1283,23,Female,Single,Engineering,In-person,Suburban,High School,107146,Unemployed,4,2,2,0,2.93,1,4.8,2.8,37669,2021,2.86,91,79.7,4,964,12
STUD_1284,26,Female,Single,Journalism,Online,Urban,Master,53123,Part-time,2,2,2,1,3.82,0,6.0,3.0,31571,2021,4.28,79,50.0,5,359,21
STUD_1285,22,Male,Widowed,Agronomy,Online,Rural,Master,90239,Employed,4,2,2,0,2.84,0,5.6,3.5,20471,2023,4.84,87,82.2,3,532,24
STUD_1286,28,Male,Single,Agronomy,In-person,Suburban,High School,34600,Unemployed,5,3,4,3,2.05,0,4.0,3.4,36824,2021,3.01,83,69.5,1,781,23
STUD_1287,25,Female,Single,Journalism,In-person,Urban,PhD,55935,Part-time,2,2,2,1,2.38,0,5.8,2.7,38002,2023,3.84,76,64.0,0,277,19
STUD_1288,24,Female,Married,Engineering,In-person,Urban,High School,56108,Unemployed,4,4,3,3,4.0,0,4.4,2.1,20872,2021,1.55,65,63.3,2,498,20
STUD_1289,34,Other,Widowed,Journalism,Online,Suburban,Bachelor,62389,Part-time,7,2,3,1,2.62,1,4.5,3.9,37449,2022,3.15,54,72.6,3,289,15
STUD_1290,28,Female,Widowed,Agronomy,In-person,Urban,PhD,122501,Employed,2,2,2,1,2.87,1,5.3,3.1,32574,2021,2.57,75,70.9,3,400,23
STUD_1291,28,Other,Married,Agronomy,In-person,Urban,High School,121010,Unemployed,7,2,6,1,3.88,1,5.4,3.1,29459,2022,1.35,54,41.5,1,185,22
STUD_1292,24,Male,Widowed,Agronomy,In-person,Urban,PhD,143164,Employed,5,5,2,0,3.88,1,5.5,3.8,34949,2022,1.12,88,85.7,5,309,18
STUD_1293,22,Other,Married,Management,In-person,Suburban,High School,20929,Part-time,4,2,2,1,2.53,1,4.7,2.9,28667,2023,1.98,61,76.7,2,694,20
STUD_1294,26,Other,Widowed,Journalism,In-person,Suburban,Master,147496,Employed,5,3,3,2,3.53,1,5.0,3.2,31461,2023,3.55,54,51.6,3,212,18
STUD_1295,33,Female,Married,Journalism,In-person,Urban,PhD,29347,Unemployed,3,3,2,0,1.66,1,5.4,3.2,32267,2021,3.21,87,93.7,4,671,20
STUD_1296,20,Male,Widowed,Agronomy,In-person,Urban,High School,146828,Employed,5,2,5,2,2.17,1,4.5,3.7,30492,2022,2.24,87,48.2,0,20,24
STUD_1297,18,Male,Single,Journalism,Online,Rural,Master,138623,Unemployed,2,2,2,0,2.92,1,5.7,3.5,37492,2023,4.17,87,50.3,3,947,14
STUD_1298,23,Male,Single,Agronomy,Online,Rural,Bachelor,39903,Part-time,4,2,4,0,3.47,1,4.1,2.5,27217,2021,1.27,50,96.7,0,961,19
STUD_1299,30,Male,Widowed,Agronomy,In-person,Rural,Bachelor,81098,Employed,4,4,2,1,3.68,0,4.2,3.9,27746,2022,4.22,62,96.5,3,445,12
STUD_1300,20,Male,Married,Management,Online,Rural,Bachelor,108006,Employed,7,7,7,0,2.51,1,4.1,3.3,30051,2023,1.94,94,52.8,4,822,19
STUD_1301,29,Female,Single,Engineering,Online,Suburban,Bachelor,67681,Part-time,4,3,4,0,3.37,1,5.6,2.7,39730,2022,2.6,81,80.4,0,453,13
STUD_1302,20,Female,Married,Journalism,Online,Rural,Master,124475,Employed,6,2,3,0,3.35,1,5.9,3.3,36934,2021,1.27,80,71.3,2,373,12
STUD_1303,21,Other,Married,Management,In-person,Urban,Bachelor,21069,Employed,4,2,4,2,3.91,1,5.1,2.5,27230,2022,1.82,58,52.2,3,668,20
STUD_1304,24,Female,Widowed,Agronomy,Online,Urban,Bachelor,92369,Part-time,6,2,6,0,1.81,1,5.4,4.0,27822,2023,4.16,91,62.8,2,865,16
STUD_1305,30,Male,Married,Agronomy,Online,Suburban,Bachelor,55750,Employed,4,4,3,4,1.31,1,4.6,2.8,37573,2021,4.57,53,78.1,1,384,24
STUD_1306,30,Male,Widowed,Management,Online,Urban,Bachelor,115482,Employed,3,3,2,1,3.48,0,5.2,3.1,36548,2023,3.31,89,41.6,0,469,15
STUD_1307,22,Other,Single,Agronomy,Online,Urban,High School,118778,Part-time,4,4,4,3,2.09,1,5.9,3.8,23427,2023,2.16,84,51.9,5,713,19
STUD_1308,24,Other,Married,Agronomy,In-person,Suburban,Master,77441,Employed,3,3,2,3,1.06,0,4.2,2.2,32603,2023,4.37,52,83.9,5,962,18
STUD_1309,25,Other,Single,Journalism,In-person,Urban,Bachelor,20233,Unemployed,5,5,4,1,3.08,0,5.6,3.7,27634,2023,1.3,74,47.5,1,235,21
STUD_1310,24,Female,Single,Agronomy,In-person,Rural,Bachelor,140282,Part-time,4,2,4,1,2.28,1,4.0,3.7,31541,2021,1.12,98,97.0,4,686,18
STUD_1311,21,Other,Widowed,Journalism,Online,Urban,Master,46150,Employed,7,3,5,3,3.96,1,4.7,2.4,29586,2022,1.18,84,42.0,4,197,12
STUD_1312,34,Female,Married,Agronomy,Online,Suburban,PhD,34861,Employed,6,6,6,0,2.97,0,5.0,3.4,25349,2023,1.76,67,58.8,5,821,14
STUD_1313,21,Female,Single,Management,Online,Urban,PhD,79563,Employed,6,3,6,2,3.56,1,4.5,3.9,30736,2021,4.42,67,82.7,1,488,13
STUD_1314,25,Female,Single,Management,In-person,Urban,PhD,32664,Part-time,7,5,5,2,3.0,1,4.8,2.3,36966,2021,4.16,86,45.6,3,955,17
STUD_1315,24,Male,Married,Engineering,In-person,Urban,High School,59048,Unemployed,3,2,3,2,1.12,1,4.8,3.0,29101,2021,4.57,57,88.4,3,65,21
STUD_1316,22,Female,Married,Management,In-person,Suburban,PhD,119074,Part-time,3,2,2,2,2.93,1,4.6,3.6,27285,2023,1.53,99,83.9,2,531,24
STUD_1317,21,Female,Widowed,Engineering,In-person,Urban,High School,102981,Unemployed,6,3,3,0,1.23,1,5.2,3.9,24651,2021,3.57,89,97.3,0,684,22
STUD_1318,18,Male,Single,Management,Online,Rural,Master,69329,Unemployed,7,4,5,0,1.82,1,6.0,2.6,20250,2023,1.8,60,69.6,5,954,20
STUD_1319,18,Female,Married,Journalism,Online,Rural,Bachelor,94151,Unemployed,4,3,2,2,2.01,1,4.1,3.9,22471,2021,2.75,85,71.2,1,291,18
STUD_1320,31,Male,Married,Engineering,In-person,Urban,Master,58903,Unemployed,7,4,7,1,2.32,0,5.4,3.4,31615,2021,2.79,74,52.9,2,855,16
STUD_1321,18,Other,Widowed,Agronomy,In-person,Suburban,Master,58513,Unemployed,6,4,5,3,1.01,1,4.4,2.6,31824,2023,3.46,80,70.9,3,642,22
STUD_1322,31,Other,Widowed,Agronomy,Online,Urban,Master,33365,Employed,7,4,5,0,2.99,1,4.9,4.0,33605,2022,2.25,99,58.1,5,96,12
STUD_1323,23,Female,Married,Engineering,In-person,Rural,Bachelor,103311,Unemployed,4,2,2,2,3.25,1,4.1,2.9,37575,2022,1.76,78,50.1,4,857,21
STUD_1324,28,Female,Widowed,Journalism,Online,Suburban,High School,34192,Employed,2,2,2,0,2.98,1,5.6,3.5,35546,2023,4.69,65,90.1,0,654,24
